subject,source_video,timestamp_seconds,width,height,tags,filename,crop_type
dark_cave,dark_cave.mp4,119.89,64,64,"cave, overworld",dark_cave_319_C.png,center
dark_cave,dark_cave.mp4,119.89,64,64,"cave, overworld",dark_cave_319_R.png,right
dark_cave,dark_cave.mp4,120.27,64,64,"cave, overworld",dark_cave_320_L.png,left
dark_cave,dark_cave.mp4,120.27,64,64,"cave, overworld",dark_cave_320_C.png,center
dark_cave,dark_cave.mp4,120.27,64,64,"cave, overworld",dark_cave_320_R.png,right
dark_cave,dark_cave.mp4,120.65,64,64,"cave, overworld",dark_cave_321_L.png,left
dark_cave,dark_cave.mp4,120.65,64,64,"cave, overworld",dark_cave_321_C.png,center
dark_cave,dark_cave.mp4,120.65,64,64,"cave, overworld",dark_cave_321_R.png,right
dark_cave,dark_cave.mp4,121.03,64,64,"cave, overworld",dark_cave_322_L.png,left
dark_cave,dark_cave.mp4,121.03,64,64,"cave, overworld",dark_cave_322_C.png,center
dark_cave,dark_cave.mp4,121.03,64,64,"cave, overworld",dark_cave_322_R.png,right
dark_cave,dark_cave.mp4,121.4,64,64,"cave, overworld",dark_cave_323_L.png,left
dark_cave,dark_cave.mp4,121.4,64,64,"cave, overworld",dark_cave_323_C.png,center
dark_cave,dark_cave.mp4,121.4,64,64,"cave, overworld",dark_cave_323_R.png,right
dark_cave,dark_cave.mp4,121.78,64,64,"cave, overworld",dark_cave_324_L.png,left
dark_cave,dark_cave.mp4,121.78,64,64,"cave, overworld",dark_cave_324_C.png,center
dark_cave,dark_cave.mp4,121.78,64,64,"cave, overworld",dark_cave_324_R.png,right
dark_cave,dark_cave.mp4,122.16,64,64,"cave, overworld",dark_cave_325_L.png,left
dark_cave,dark_cave.mp4,122.16,64,64,"cave, overworld",dark_cave_325_C.png,center
dark_cave,dark_cave.mp4,122.16,64,64,"cave, overworld",dark_cave_325_R.png,right
dark_cave,dark_cave.mp4,122.53,64,64,"cave, overworld",dark_cave_326_L.png,left
dark_cave,dark_cave.mp4,122.53,64,64,"cave, overworld",dark_cave_326_C.png,center
dark_cave,dark_cave.mp4,122.53,64,64,"cave, overworld",dark_cave_326_R.png,right
dark_cave,dark_cave.mp4,122.91,64,64,"cave, overworld",dark_cave_327_L.png,left
dark_cave,dark_cave.mp4,122.91,64,64,"cave, overworld",dark_cave_327_C.png,center
dark_cave,dark_cave.mp4,122.91,64,64,"cave, overworld",dark_cave_327_R.png,right
dark_cave,dark_cave.mp4,123.28,64,64,"cave, overworld",dark_cave_328_L.png,left
dark_cave,dark_cave.mp4,123.28,64,64,"cave, overworld",dark_cave_328_C.png,center
dark_cave,dark_cave.mp4,123.28,64,64,"cave, overworld",dark_cave_328_R.png,right
dark_cave,dark_cave.mp4,123.67,64,64,"cave, overworld",dark_cave_329_L.png,left
dark_cave,dark_cave.mp4,123.67,64,64,"cave, overworld",dark_cave_329_C.png,center
dark_cave,dark_cave.mp4,123.67,64,64,"cave, overworld",dark_cave_329_R.png,right
dark_cave,dark_cave.mp4,124.04,64,64,"cave, overworld",dark_cave_330_L.png,left
dark_cave,dark_cave.mp4,124.04,64,64,"cave, overworld",dark_cave_330_C.png,center
dark_cave,dark_cave.mp4,124.04,64,64,"cave, overworld",dark_cave_330_R.png,right
dark_cave,dark_cave.mp4,124.42,64,64,"cave, overworld",dark_cave_331_L.png,left
dark_cave,dark_cave.mp4,124.42,64,64,"cave, overworld",dark_cave_331_C.png,center
dark_cave,dark_cave.mp4,124.42,64,64,"cave, overworld",dark_cave_331_R.png,right
dark_cave,dark_cave.mp4,124.79,64,64,"cave, overworld",dark_cave_332_L.png,left
dark_cave,dark_cave.mp4,124.79,64,64,"cave, overworld",dark_cave_332_C.png,center
dark_cave,dark_cave.mp4,124.79,64,64,"cave, overworld",dark_cave_332_R.png,right
dark_cave,dark_cave.mp4,125.18,64,64,"cave, overworld",dark_cave_333_L.png,left
dark_cave,dark_cave.mp4,125.18,64,64,"cave, overworld",dark_cave_333_C.png,center
dark_cave,dark_cave.mp4,125.18,64,64,"cave, overworld",dark_cave_333_R.png,right
dark_cave,dark_cave.mp4,125.55,64,64,"cave, overworld",dark_cave_334_L.png,left
dark_cave,dark_cave.mp4,125.55,64,64,"cave, overworld",dark_cave_334_C.png,center
dark_cave,dark_cave.mp4,125.55,64,64,"cave, overworld",dark_cave_334_R.png,right
dark_cave,dark_cave.mp4,125.93,64,64,"cave, overworld",dark_cave_335_L.png,left
dark_cave,dark_cave.mp4,125.93,64,64,"cave, overworld",dark_cave_335_C.png,center
dark_cave,dark_cave.mp4,125.93,64,64,"cave, overworld",dark_cave_335_R.png,right
dark_cave,dark_cave.mp4,126.3,64,64,"cave, overworld",dark_cave_336_L.png,left
dark_cave,dark_cave.mp4,126.3,64,64,"cave, overworld",dark_cave_336_C.png,center
dark_cave,dark_cave.mp4,126.3,64,64,"cave, overworld",dark_cave_336_R.png,right
dark_cave,dark_cave.mp4,126.68,64,64,"cave, overworld",dark_cave_337_L.png,left
dark_cave,dark_cave.mp4,126.68,64,64,"cave, overworld",dark_cave_337_C.png,center
dark_cave,dark_cave.mp4,126.68,64,64,"cave, overworld",dark_cave_337_R.png,right
dark_cave,dark_cave.mp4,127.06,64,64,"cave, overworld",dark_cave_338_L.png,left
dark_cave,dark_cave.mp4,127.06,64,64,"cave, overworld",dark_cave_338_C.png,center
dark_cave,dark_cave.mp4,127.06,64,64,"cave, overworld",dark_cave_338_R.png,right
dark_cave,dark_cave.mp4,127.43,64,64,"cave, overworld",dark_cave_339_L.png,left
dark_cave,dark_cave.mp4,127.43,64,64,"cave, overworld",dark_cave_339_C.png,center
dark_cave,dark_cave.mp4,127.43,64,64,"cave, overworld",dark_cave_339_R.png,right
dark_cave,dark_cave.mp4,127.81,64,64,"cave, overworld",dark_cave_340_L.png,left
dark_cave,dark_cave.mp4,127.81,64,64,"cave, overworld",dark_cave_340_C.png,center
dark_cave,dark_cave.mp4,127.81,64,64,"cave, overworld",dark_cave_340_R.png,right
dark_cave,dark_cave.mp4,128.18,64,64,"cave, overworld",dark_cave_341_L.png,left
dark_cave,dark_cave.mp4,128.18,64,64,"cave, overworld",dark_cave_341_C.png,center
dark_cave,dark_cave.mp4,128.18,64,64,"cave, overworld",dark_cave_341_R.png,right
dark_cave,dark_cave.mp4,128.57,64,64,"cave, overworld",dark_cave_342_L.png,left
dark_cave,dark_cave.mp4,128.57,64,64,"cave, overworld",dark_cave_342_C.png,center
dark_cave,dark_cave.mp4,128.57,64,64,"cave, overworld",dark_cave_342_R.png,right
dark_cave,dark_cave.mp4,128.94,64,64,"cave, overworld",dark_cave_343_L.png,left
dark_cave,dark_cave.mp4,128.94,64,64,"cave, overworld",dark_cave_343_C.png,center
dark_cave,dark_cave.mp4,128.94,64,64,"cave, overworld",dark_cave_343_R.png,right
dark_cave,dark_cave.mp4,129.32,64,64,"cave, overworld",dark_cave_344_L.png,left
dark_cave,dark_cave.mp4,129.32,64,64,"cave, overworld",dark_cave_344_C.png,center
dark_cave,dark_cave.mp4,129.32,64,64,"cave, overworld",dark_cave_344_R.png,right
dark_cave,dark_cave.mp4,129.69,64,64,"cave, overworld",dark_cave_345_L.png,left
dark_cave,dark_cave.mp4,129.69,64,64,"cave, overworld",dark_cave_345_C.png,center
dark_cave,dark_cave.mp4,129.69,64,64,"cave, overworld",dark_cave_345_R.png,right
dark_cave,dark_cave.mp4,130.08,64,64,"cave, overworld",dark_cave_346_L.png,left
dark_cave,dark_cave.mp4,130.08,64,64,"cave, overworld",dark_cave_346_C.png,center
dark_cave,dark_cave.mp4,130.08,64,64,"cave, overworld",dark_cave_346_R.png,right
dark_cave,dark_cave.mp4,130.45,64,64,"cave, overworld",dark_cave_347_L.png,left
dark_cave,dark_cave.mp4,130.45,64,64,"cave, overworld",dark_cave_347_C.png,center
dark_cave,dark_cave.mp4,130.45,64,64,"cave, overworld",dark_cave_347_R.png,right
dark_cave,dark_cave.mp4,130.83,64,64,"cave, overworld",dark_cave_348_L.png,left
dark_cave,dark_cave.mp4,130.83,64,64,"cave, overworld",dark_cave_348_C.png,center
dark_cave,dark_cave.mp4,130.83,64,64,"cave, overworld",dark_cave_348_R.png,right
dark_cave,dark_cave.mp4,131.2,64,64,"cave, overworld",dark_cave_349_L.png,left
dark_cave,dark_cave.mp4,131.2,64,64,"cave, overworld",dark_cave_349_C.png,center
dark_cave,dark_cave.mp4,131.2,64,64,"cave, overworld",dark_cave_349_R.png,right
dark_cave,dark_cave.mp4,131.59,64,64,"cave, overworld",dark_cave_350_L.png,left
dark_cave,dark_cave.mp4,131.59,64,64,"cave, overworld",dark_cave_350_C.png,center
dark_cave,dark_cave.mp4,131.59,64,64,"cave, overworld",dark_cave_350_R.png,right
dark_cave,dark_cave.mp4,131.96,64,64,"cave, overworld",dark_cave_351_L.png,left
dark_cave,dark_cave.mp4,131.96,64,64,"cave, overworld",dark_cave_351_C.png,center
dark_cave,dark_cave.mp4,131.96,64,64,"cave, overworld",dark_cave_351_R.png,right
dark_cave,dark_cave.mp4,132.34,64,64,"cave, overworld",dark_cave_352_L.png,left
dark_cave,dark_cave.mp4,132.34,64,64,"cave, overworld",dark_cave_352_C.png,center
dark_cave,dark_cave.mp4,132.34,64,64,"cave, overworld",dark_cave_352_R.png,right
dark_cave,dark_cave.mp4,132.71,64,64,"cave, overworld",dark_cave_353_L.png,left
dark_cave,dark_cave.mp4,132.71,64,64,"cave, overworld",dark_cave_353_C.png,center
dark_cave,dark_cave.mp4,132.71,64,64,"cave, overworld",dark_cave_353_R.png,right
dark_cave,dark_cave.mp4,133.09,64,64,"cave, overworld",dark_cave_354_L.png,left
dark_cave,dark_cave.mp4,133.09,64,64,"cave, overworld",dark_cave_354_C.png,center
dark_cave,dark_cave.mp4,133.09,64,64,"cave, overworld",dark_cave_354_R.png,right
dark_cave,dark_cave.mp4,133.47,64,64,"cave, overworld",dark_cave_355_L.png,left
dark_cave,dark_cave.mp4,133.47,64,64,"cave, overworld",dark_cave_355_C.png,center
dark_cave,dark_cave.mp4,133.47,64,64,"cave, overworld",dark_cave_355_R.png,right
dark_cave,dark_cave.mp4,133.84,64,64,"cave, overworld",dark_cave_356_L.png,left
dark_cave,dark_cave.mp4,133.84,64,64,"cave, overworld",dark_cave_356_C.png,center
dark_cave,dark_cave.mp4,133.84,64,64,"cave, overworld",dark_cave_356_R.png,right
dark_cave,dark_cave.mp4,134.22,64,64,"cave, overworld",dark_cave_357_L.png,left
dark_cave,dark_cave.mp4,134.22,64,64,"cave, overworld",dark_cave_357_C.png,center
dark_cave,dark_cave.mp4,134.22,64,64,"cave, overworld",dark_cave_357_R.png,right
dark_cave,dark_cave.mp4,134.59,64,64,"cave, overworld",dark_cave_358_L.png,left
dark_cave,dark_cave.mp4,134.59,64,64,"cave, overworld",dark_cave_358_C.png,center
dark_cave,dark_cave.mp4,134.59,64,64,"cave, overworld",dark_cave_358_R.png,right
dark_cave,dark_cave.mp4,134.98,64,64,"cave, overworld",dark_cave_359_L.png,left
dark_cave,dark_cave.mp4,134.98,64,64,"cave, overworld",dark_cave_359_C.png,center
dark_cave,dark_cave.mp4,134.98,64,64,"cave, overworld",dark_cave_359_R.png,right
dark_cave,dark_cave.mp4,135.35,64,64,"cave, overworld",dark_cave_360_L.png,left
dark_cave,dark_cave.mp4,135.35,64,64,"cave, overworld",dark_cave_360_C.png,center
dark_cave,dark_cave.mp4,135.35,64,64,"cave, overworld",dark_cave_360_R.png,right
dark_cave,dark_cave.mp4,135.73,64,64,"cave, overworld",dark_cave_361_L.png,left
dark_cave,dark_cave.mp4,135.73,64,64,"cave, overworld",dark_cave_361_C.png,center
dark_cave,dark_cave.mp4,135.73,64,64,"cave, overworld",dark_cave_361_R.png,right
dark_cave,dark_cave.mp4,136.1,64,64,"cave, overworld",dark_cave_362_L.png,left
dark_cave,dark_cave.mp4,136.1,64,64,"cave, overworld",dark_cave_362_C.png,center
dark_cave,dark_cave.mp4,136.1,64,64,"cave, overworld",dark_cave_362_R.png,right
dark_cave,dark_cave.mp4,136.49,64,64,"cave, overworld",dark_cave_363_L.png,left
dark_cave,dark_cave.mp4,136.49,64,64,"cave, overworld",dark_cave_363_C.png,center
dark_cave,dark_cave.mp4,136.49,64,64,"cave, overworld",dark_cave_363_R.png,right
dark_cave,dark_cave.mp4,136.86,64,64,"cave, overworld",dark_cave_364_L.png,left
dark_cave,dark_cave.mp4,136.86,64,64,"cave, overworld",dark_cave_364_C.png,center
dark_cave,dark_cave.mp4,136.86,64,64,"cave, overworld",dark_cave_364_R.png,right
dark_cave,dark_cave.mp4,137.24,64,64,"cave, overworld",dark_cave_365_L.png,left
dark_cave,dark_cave.mp4,137.24,64,64,"cave, overworld",dark_cave_365_C.png,center
dark_cave,dark_cave.mp4,137.24,64,64,"cave, overworld",dark_cave_365_R.png,right
dark_cave,dark_cave.mp4,137.61,64,64,"cave, overworld",dark_cave_366_L.png,left
dark_cave,dark_cave.mp4,137.61,64,64,"cave, overworld",dark_cave_366_C.png,center
dark_cave,dark_cave.mp4,137.61,64,64,"cave, overworld",dark_cave_366_R.png,right
dark_cave,dark_cave.mp4,137.99,64,64,"cave, overworld",dark_cave_367_L.png,left
dark_cave,dark_cave.mp4,137.99,64,64,"cave, overworld",dark_cave_367_C.png,center
dark_cave,dark_cave.mp4,137.99,64,64,"cave, overworld",dark_cave_367_R.png,right
dark_cave,dark_cave.mp4,138.37,64,64,"cave, overworld",dark_cave_368_L.png,left
dark_cave,dark_cave.mp4,138.37,64,64,"cave, overworld",dark_cave_368_C.png,center
dark_cave,dark_cave.mp4,138.37,64,64,"cave, overworld",dark_cave_368_R.png,right
dark_cave,dark_cave.mp4,138.74,64,64,"cave, overworld",dark_cave_369_L.png,left
dark_cave,dark_cave.mp4,138.74,64,64,"cave, overworld",dark_cave_369_C.png,center
dark_cave,dark_cave.mp4,138.74,64,64,"cave, overworld",dark_cave_369_R.png,right
dark_cave,dark_cave.mp4,139.12,64,64,"cave, overworld",dark_cave_370_L.png,left
dark_cave,dark_cave.mp4,139.12,64,64,"cave, overworld",dark_cave_370_C.png,center
dark_cave,dark_cave.mp4,139.12,64,64,"cave, overworld",dark_cave_370_R.png,right
dark_cave,dark_cave.mp4,139.49,64,64,"cave, overworld",dark_cave_371_L.png,left
dark_cave,dark_cave.mp4,139.49,64,64,"cave, overworld",dark_cave_371_C.png,center
dark_cave,dark_cave.mp4,139.49,64,64,"cave, overworld",dark_cave_371_R.png,right
dark_cave,dark_cave.mp4,139.88,64,64,"cave, overworld",dark_cave_372_L.png,left
dark_cave,dark_cave.mp4,139.88,64,64,"cave, overworld",dark_cave_372_C.png,center
dark_cave,dark_cave.mp4,139.88,64,64,"cave, overworld",dark_cave_372_R.png,right
dark_cave,dark_cave.mp4,140.25,64,64,"cave, overworld",dark_cave_373_L.png,left
dark_cave,dark_cave.mp4,140.25,64,64,"cave, overworld",dark_cave_373_C.png,center
dark_cave,dark_cave.mp4,140.25,64,64,"cave, overworld",dark_cave_373_R.png,right
dark_cave,dark_cave.mp4,140.63,64,64,"cave, overworld",dark_cave_374_L.png,left
dark_cave,dark_cave.mp4,140.63,64,64,"cave, overworld",dark_cave_374_C.png,center
dark_cave,dark_cave.mp4,140.63,64,64,"cave, overworld",dark_cave_374_R.png,right
dark_cave,dark_cave.mp4,141.0,64,64,"cave, overworld",dark_cave_375_L.png,left
dark_cave,dark_cave.mp4,141.0,64,64,"cave, overworld",dark_cave_375_C.png,center
dark_cave,dark_cave.mp4,141.0,64,64,"cave, overworld",dark_cave_375_R.png,right
dark_cave,dark_cave.mp4,141.39,64,64,"cave, overworld",dark_cave_376_L.png,left
dark_cave,dark_cave.mp4,141.39,64,64,"cave, overworld",dark_cave_376_C.png,center
dark_cave,dark_cave.mp4,141.39,64,64,"cave, overworld",dark_cave_376_R.png,right
dark_cave,dark_cave.mp4,141.76,64,64,"cave, overworld",dark_cave_377_L.png,left
dark_cave,dark_cave.mp4,141.76,64,64,"cave, overworld",dark_cave_377_C.png,center
dark_cave,dark_cave.mp4,141.76,64,64,"cave, overworld",dark_cave_377_R.png,right
dark_cave,dark_cave.mp4,142.14,64,64,"cave, overworld",dark_cave_378_L.png,left
dark_cave,dark_cave.mp4,142.14,64,64,"cave, overworld",dark_cave_378_C.png,center
dark_cave,dark_cave.mp4,142.14,64,64,"cave, overworld",dark_cave_378_R.png,right
dark_cave,dark_cave.mp4,142.51,64,64,"cave, overworld",dark_cave_379_L.png,left
dark_cave,dark_cave.mp4,142.51,64,64,"cave, overworld",dark_cave_379_C.png,center
dark_cave,dark_cave.mp4,142.51,64,64,"cave, overworld",dark_cave_379_R.png,right
dark_cave,dark_cave.mp4,142.9,64,64,"cave, overworld",dark_cave_380_L.png,left
dark_cave,dark_cave.mp4,142.9,64,64,"cave, overworld",dark_cave_380_C.png,center
dark_cave,dark_cave.mp4,142.9,64,64,"cave, overworld",dark_cave_380_R.png,right
dark_cave,dark_cave.mp4,143.27,64,64,"cave, overworld",dark_cave_381_L.png,left
dark_cave,dark_cave.mp4,143.27,64,64,"cave, overworld",dark_cave_381_C.png,center
dark_cave,dark_cave.mp4,143.27,64,64,"cave, overworld",dark_cave_381_R.png,right
dark_cave,dark_cave.mp4,143.65,64,64,"cave, overworld",dark_cave_382_L.png,left
dark_cave,dark_cave.mp4,143.65,64,64,"cave, overworld",dark_cave_382_C.png,center
dark_cave,dark_cave.mp4,143.65,64,64,"cave, overworld",dark_cave_382_R.png,right
dark_cave,dark_cave.mp4,144.02,64,64,"cave, overworld",dark_cave_383_L.png,left
dark_cave,dark_cave.mp4,144.02,64,64,"cave, overworld",dark_cave_383_C.png,center
dark_cave,dark_cave.mp4,144.02,64,64,"cave, overworld",dark_cave_383_R.png,right
dark_cave,dark_cave.mp4,144.4,64,64,"cave, overworld",dark_cave_384_L.png,left
dark_cave,dark_cave.mp4,144.4,64,64,"cave, overworld",dark_cave_384_C.png,center
dark_cave,dark_cave.mp4,144.4,64,64,"cave, overworld",dark_cave_384_R.png,right
dark_cave,dark_cave.mp4,144.78,64,64,"cave, overworld",dark_cave_385_L.png,left
dark_cave,dark_cave.mp4,144.78,64,64,"cave, overworld",dark_cave_385_C.png,center
dark_cave,dark_cave.mp4,144.78,64,64,"cave, overworld",dark_cave_385_R.png,right
dark_cave,dark_cave.mp4,145.15,64,64,"cave, overworld",dark_cave_386_L.png,left
dark_cave,dark_cave.mp4,145.15,64,64,"cave, overworld",dark_cave_386_C.png,center
dark_cave,dark_cave.mp4,145.15,64,64,"cave, overworld",dark_cave_386_R.png,right
dark_cave,dark_cave.mp4,145.53,64,64,"cave, overworld",dark_cave_387_L.png,left
dark_cave,dark_cave.mp4,145.53,64,64,"cave, overworld",dark_cave_387_C.png,center
dark_cave,dark_cave.mp4,145.53,64,64,"cave, overworld",dark_cave_387_R.png,right
dark_cave,dark_cave.mp4,145.91,64,64,"cave, overworld",dark_cave_388_L.png,left
dark_cave,dark_cave.mp4,145.91,64,64,"cave, overworld",dark_cave_388_C.png,center
dark_cave,dark_cave.mp4,145.91,64,64,"cave, overworld",dark_cave_388_R.png,right
dark_cave,dark_cave.mp4,146.29,64,64,"cave, overworld",dark_cave_389_L.png,left
dark_cave,dark_cave.mp4,146.29,64,64,"cave, overworld",dark_cave_389_C.png,center
dark_cave,dark_cave.mp4,146.29,64,64,"cave, overworld",dark_cave_389_R.png,right
dark_cave,dark_cave.mp4,146.66,64,64,"cave, overworld",dark_cave_390_L.png,left
dark_cave,dark_cave.mp4,146.66,64,64,"cave, overworld",dark_cave_390_C.png,center
dark_cave,dark_cave.mp4,146.66,64,64,"cave, overworld",dark_cave_390_R.png,right
dark_cave,dark_cave.mp4,147.04,64,64,"cave, overworld",dark_cave_391_L.png,left
dark_cave,dark_cave.mp4,147.04,64,64,"cave, overworld",dark_cave_391_C.png,center
dark_cave,dark_cave.mp4,147.04,64,64,"cave, overworld",dark_cave_391_R.png,right
dark_cave,dark_cave.mp4,147.41,64,64,"cave, overworld",dark_cave_392_L.png,left
dark_cave,dark_cave.mp4,147.41,64,64,"cave, overworld",dark_cave_392_C.png,center
dark_cave,dark_cave.mp4,147.41,64,64,"cave, overworld",dark_cave_392_R.png,right
dark_cave,dark_cave.mp4,147.8,64,64,"cave, overworld",dark_cave_393_L.png,left
dark_cave,dark_cave.mp4,147.8,64,64,"cave, overworld",dark_cave_393_C.png,center
dark_cave,dark_cave.mp4,147.8,64,64,"cave, overworld",dark_cave_393_R.png,right
dark_cave,dark_cave.mp4,148.17,64,64,"cave, overworld",dark_cave_394_L.png,left
dark_cave,dark_cave.mp4,148.17,64,64,"cave, overworld",dark_cave_394_C.png,center
dark_cave,dark_cave.mp4,148.17,64,64,"cave, overworld",dark_cave_394_R.png,right
dark_cave,dark_cave.mp4,148.55,64,64,"cave, overworld",dark_cave_395_L.png,left
dark_cave,dark_cave.mp4,148.55,64,64,"cave, overworld",dark_cave_395_C.png,center
dark_cave,dark_cave.mp4,148.55,64,64,"cave, overworld",dark_cave_395_R.png,right
dark_cave,dark_cave.mp4,148.92,64,64,"cave, overworld",dark_cave_396_L.png,left
dark_cave,dark_cave.mp4,148.92,64,64,"cave, overworld",dark_cave_396_C.png,center
dark_cave,dark_cave.mp4,148.92,64,64,"cave, overworld",dark_cave_396_R.png,right
dark_cave,dark_cave.mp4,149.3,64,64,"cave, overworld",dark_cave_397_L.png,left
dark_cave,dark_cave.mp4,149.3,64,64,"cave, overworld",dark_cave_397_C.png,center
dark_cave,dark_cave.mp4,149.3,64,64,"cave, overworld",dark_cave_397_R.png,right
dark_cave,dark_cave.mp4,149.68,64,64,"cave, overworld",dark_cave_398_L.png,left
dark_cave,dark_cave.mp4,149.68,64,64,"cave, overworld",dark_cave_398_C.png,center
dark_cave,dark_cave.mp4,149.68,64,64,"cave, overworld",dark_cave_398_R.png,right
dark_cave,dark_cave.mp4,150.05,64,64,"cave, overworld",dark_cave_399_L.png,left
dark_cave,dark_cave.mp4,150.05,64,64,"cave, overworld",dark_cave_399_C.png,center
dark_cave,dark_cave.mp4,150.05,64,64,"cave, overworld",dark_cave_399_R.png,right
dark_cave,dark_cave.mp4,150.43,64,64,"cave, overworld",dark_cave_400_L.png,left
dark_cave,dark_cave.mp4,150.43,64,64,"cave, overworld",dark_cave_400_C.png,center
dark_cave,dark_cave.mp4,150.43,64,64,"cave, overworld",dark_cave_400_R.png,right
dark_cave,dark_cave.mp4,150.81,64,64,"cave, overworld",dark_cave_401_L.png,left
dark_cave,dark_cave.mp4,150.81,64,64,"cave, overworld",dark_cave_401_C.png,center
dark_cave,dark_cave.mp4,150.81,64,64,"cave, overworld",dark_cave_401_R.png,right
dark_cave,dark_cave.mp4,151.19,64,64,"cave, overworld",dark_cave_402_L.png,left
dark_cave,dark_cave.mp4,151.19,64,64,"cave, overworld",dark_cave_402_C.png,center
dark_cave,dark_cave.mp4,151.19,64,64,"cave, overworld",dark_cave_402_R.png,right
dark_cave,dark_cave.mp4,151.56,64,64,"cave, overworld",dark_cave_403_L.png,left
dark_cave,dark_cave.mp4,151.56,64,64,"cave, overworld",dark_cave_403_C.png,center
dark_cave,dark_cave.mp4,151.56,64,64,"cave, overworld",dark_cave_403_R.png,right
dark_cave,dark_cave.mp4,151.94,64,64,"cave, overworld",dark_cave_404_L.png,left
dark_cave,dark_cave.mp4,151.94,64,64,"cave, overworld",dark_cave_404_C.png,center
dark_cave,dark_cave.mp4,151.94,64,64,"cave, overworld",dark_cave_404_R.png,right
dark_cave,dark_cave.mp4,152.32,64,64,"cave, overworld",dark_cave_405_L.png,left
dark_cave,dark_cave.mp4,152.32,64,64,"cave, overworld",dark_cave_405_C.png,center
dark_cave,dark_cave.mp4,152.32,64,64,"cave, overworld",dark_cave_405_R.png,right
dark_cave,dark_cave.mp4,152.7,64,64,"cave, overworld",dark_cave_406_L.png,left
dark_cave,dark_cave.mp4,152.7,64,64,"cave, overworld",dark_cave_406_C.png,center
dark_cave,dark_cave.mp4,152.7,64,64,"cave, overworld",dark_cave_406_R.png,right
dark_cave,dark_cave.mp4,153.07,64,64,"cave, overworld",dark_cave_407_L.png,left
dark_cave,dark_cave.mp4,153.07,64,64,"cave, overworld",dark_cave_407_C.png,center
dark_cave,dark_cave.mp4,153.07,64,64,"cave, overworld",dark_cave_407_R.png,right
dark_cave,dark_cave.mp4,153.45,64,64,"cave, overworld",dark_cave_408_L.png,left
dark_cave,dark_cave.mp4,153.45,64,64,"cave, overworld",dark_cave_408_C.png,center
dark_cave,dark_cave.mp4,153.45,64,64,"cave, overworld",dark_cave_408_R.png,right
dark_cave,dark_cave.mp4,153.82,64,64,"cave, overworld",dark_cave_409_L.png,left
dark_cave,dark_cave.mp4,153.82,64,64,"cave, overworld",dark_cave_409_C.png,center
dark_cave,dark_cave.mp4,153.82,64,64,"cave, overworld",dark_cave_409_R.png,right
dark_cave,dark_cave.mp4,154.21,64,64,"cave, overworld",dark_cave_410_L.png,left
dark_cave,dark_cave.mp4,154.21,64,64,"cave, overworld",dark_cave_410_C.png,center
dark_cave,dark_cave.mp4,154.21,64,64,"cave, overworld",dark_cave_410_R.png,right
dark_cave,dark_cave.mp4,154.58,64,64,"cave, overworld",dark_cave_411_L.png,left
dark_cave,dark_cave.mp4,154.58,64,64,"cave, overworld",dark_cave_411_C.png,center
dark_cave,dark_cave.mp4,154.58,64,64,"cave, overworld",dark_cave_411_R.png,right
dark_cave,dark_cave.mp4,154.96,64,64,"cave, overworld",dark_cave_412_L.png,left
dark_cave,dark_cave.mp4,154.96,64,64,"cave, overworld",dark_cave_412_C.png,center
dark_cave,dark_cave.mp4,154.96,64,64,"cave, overworld",dark_cave_412_R.png,right
dark_cave,dark_cave.mp4,155.33,64,64,"cave, overworld",dark_cave_413_L.png,left
dark_cave,dark_cave.mp4,155.33,64,64,"cave, overworld",dark_cave_413_C.png,center
dark_cave,dark_cave.mp4,155.33,64,64,"cave, overworld",dark_cave_413_R.png,right
dark_cave,dark_cave.mp4,155.71,64,64,"cave, overworld",dark_cave_414_L.png,left
dark_cave,dark_cave.mp4,155.71,64,64,"cave, overworld",dark_cave_414_C.png,center
dark_cave,dark_cave.mp4,155.71,64,64,"cave, overworld",dark_cave_414_R.png,right
dark_cave,dark_cave.mp4,156.09,64,64,"cave, overworld",dark_cave_415_L.png,left
dark_cave,dark_cave.mp4,156.09,64,64,"cave, overworld",dark_cave_415_C.png,center
dark_cave,dark_cave.mp4,156.09,64,64,"cave, overworld",dark_cave_415_R.png,right
dark_cave,dark_cave.mp4,156.46,64,64,"cave, overworld",dark_cave_416_L.png,left
dark_cave,dark_cave.mp4,156.46,64,64,"cave, overworld",dark_cave_416_C.png,center
dark_cave,dark_cave.mp4,156.46,64,64,"cave, overworld",dark_cave_416_R.png,right
dark_cave,dark_cave.mp4,156.84,64,64,"cave, overworld",dark_cave_417_L.png,left
dark_cave,dark_cave.mp4,156.84,64,64,"cave, overworld",dark_cave_417_C.png,center
dark_cave,dark_cave.mp4,156.84,64,64,"cave, overworld",dark_cave_417_R.png,right
dark_cave,dark_cave.mp4,157.22,64,64,"cave, overworld",dark_cave_418_L.png,left
dark_cave,dark_cave.mp4,157.22,64,64,"cave, overworld",dark_cave_418_C.png,center
dark_cave,dark_cave.mp4,157.22,64,64,"cave, overworld",dark_cave_418_R.png,right
dark_cave,dark_cave.mp4,157.6,64,64,"cave, overworld",dark_cave_419_L.png,left
dark_cave,dark_cave.mp4,157.6,64,64,"cave, overworld",dark_cave_419_C.png,center
dark_cave,dark_cave.mp4,157.6,64,64,"cave, overworld",dark_cave_419_R.png,right
dark_cave,dark_cave.mp4,157.97,64,64,"cave, overworld",dark_cave_420_L.png,left
